timestamp,F3_Q,F3_V,FC6_Q,FC6_V,P7_Q,P7_V,T8_Q,T8_V,F7_Q,F7_V,F8_Q,F8_V,T7_Q,T7_V,P8_Q,P8_V,AF4_Q,AF4_V,F4_Q,F4_V,AF3_Q,AF3_V,O2_Q,O2_V,O1_Q,O1_V,FC5_Q,FC5_V
20230511120748357,2284,13387,12019, 773,10235,16312,6190, 973,10434,15732,5171,11897,2872,6035,3868,10661,5120,14408,10142, 249,8605,4813, 608,8094,12040,4166,2196,7781
20230511120748365,2284,15844,12019,4780,10235,15038,6190,6085,10434,5106,5171,9945,2872,9494,3868,9199,5120,5688,10142,1882,8605,13328, 608,16099,12040,1203,2196,7353
20230511120748373,2284,5054,12019, 200,10235, 151,6190, 470,10434,3488,5171, 381,2872,9995,3868,4239,5120,7320,10142,2385,8605,4664, 608,10454,12040,10651,2196,5244
20230511120748385,2284,1825,12019,12621,10235,9495,6190,8005,10434,11516,5171,2212,2872,13189,3868,1905,5120,14823,10142,7545,8605,7363, 608,12883,12040,16284,2196, 207
20230511120748389,2284, 573,12019,15450,10235,7223,6190,10762,10434,5607,5171,1095,2872,7844,3868,5916,5120,1113,10142,10004,8605,15760, 608,1154,12040,14673,2196,13776
20230511120748397,2284,7651,12019,1217,10235,5342,6190,6537,10434,10935,5171,9212,2872,11532,3868, 972,5120,7702,10142,10190,8605,13920, 608,5199,12040,5763,2196,5271
20230511120748405,2284,6407,12019,8164,10235,2343,6190,14655,10434,11929,5171,9215,2872,6864,15100, 393,5120,1648,10142,11097,8605,4957, 608,3554,12040,2551,2196,15425
20230511120748413,2284,6021,12019,15306,10235,6741,6190,2268,10434, 162,5171,8256,2872,13168,15100,8241,5120,2813,10142,8787,8605,3712, 608,5699,12040,3191,2196,15747
20230511120748420,2284,2306,12019,6391,10235,13790,6190,4164,10434,1607,5171,5296,2872,13906,15100,8426,5120,4044,10142,14006,8605,3053, 608,13634,12040,4140,2196,8652
20230511120748428,2284,11200,12019,12713,10235,14634,6190,11856,10434,10153,5171,2938,2872,14220,15100,12636,5120,3721,10142, 241,8605, 221, 608,5961,12040,16275,2196,11414
20230511120748436,2284, 763,12019,9690,10235,5987,6190,2701,10434,13635,5171,2742,2872,10198,15100,5117,5120,6909,10142,13860,8605,9940, 608,14602,12040,5566,2196,6193
20230511120748444,2284,5284,12019,6698,10235,6774,6190,10351,10434,2182,5171,9350,2872,15456,15100,7372,5120,14881,10142,14483,8605,2441, 608,14797,12040,3803,2196,7786
20230511120748452,2284,2934,12019,9547,10235,1877,6190,3532,10434,15833,5171,7767,2872, 617,15100,3243,5120,13650,10142,9036,8605,10581, 608,2551,12040,5366,2196,10828
20230511120748460,2284, 908,12019,12216,10235,6050,6190,8758,10434,12898,5171,4483,2872,8904,15100,16081,5120,6180,10142,4111,8605,8896, 608,7151,12040,1351,2196,12734
20230511120748468,2284,12540,12019,10519,10235,2223,6190,4504,10434,7877,5171,5243,2872,1874,15100,8699,5120,1745,10142,14238,8605, 237, 608,12759,12040,1986,2196,12013
20230511120748476,2284,  39,12019,3804,10235,5676,6190,2010,10434,5709,5171,13818,2872,6431,15100,9407,5120,5837,10142,4321,8605,7355, 608, 347,12040,2704,2196,9905
20230511120748486,2589,13486,12019,8453,10235,3593,6190,9770,10434,4365,5171,9907,2872,12074,15100,1142,5120,3044,10142,10069,8605,16037, 608,15656,12040,9931,2196,6912
20230511120748491,2589,3876,12019,5943,10235,14742,6190,4020,10434,7477,5171,1558,2872,2107,15100,9669,5120,1621,10142,5994,8605,15139, 608,5123,12040,10800,2196, 620
20230511120748499,2589,4406,12019,13226,10235,1370,6190,12121,10434,14176,5171,3154,2872, 872,15100,3415,4482,8059,10142,7486,8605,7521, 608,9195,12040,4720,2196,2348
20230511120748507,2589, 396,12019,7118,10235,6401,6190,8503,10434,9360,5171,10052,2872,12582,15100,6842,4482,13491,10142,7447,8605,11124, 608,7348,12040,15199,2196,11595
20230511120748515,2589,12167,12019,4220,10235,6142,6190,15775,10434,14279,5171,11301,2872, 605,15100,13829,4482,5838,10142,14410,8605,6563, 608,13726,12040,14975,2196,12281
20230511120748523,2589,8011,12019,10047,10235,5476,6190,12663,10434,8641,5171,9172,2872,6747,15100,11807,4482,1299,10142,8505,8605,2081, 608,4671,12040,  29,2196,4133
20230511120748531,2589,4023,12019,1294,10235,15338,6190,11803,10434,4568,5171, 212,2872,3653,15100,14340,4482,10237,10142,6627,8605,5672, 608, 637,12040,10243,2196,6185
20230511120748539,2589,15674,12019,3828,10235,12677,6190,7649,10434,8137,5171,9863,2872,3875,15100,14763,4482,5910,10142,2505,8605,5758, 608,3505,12040,12596,2196,14252
20230511120748546,2589,8693,12019,7781,10235,4648,6190,5198,10434,14176,5171,13186,2872,11978,15100,13325,4482,7544,10142,3906,8605,7557, 608, 377,12040,13586,2196,5657
20230511120748554,2589,4272,12019,9505,10235,11990,6190,8116,10434,10495,5171,12876,2872,7974,15100,11398,4482,4399,10142,3173,8605,8160, 608,5268,12040,6649,2196,2860
20230511120748562,2589,8588,12019,10286,10235,8215,6190,6019,10434,13898,5171, 912,2872,2168,15100,15704,4482,3392,10142,14785,8605,6760, 608,15778,12040,14602,2196,8163
20230511120748570,11660,10526,12019,9824,10235,2458,6190,9687,10434,13840,5171,2690,2872,8959,15100,7680,4482,9994,10142,9998,8605,11625, 608,11898,12040,9117,2196,5968
20230511120748578,11660,14687,12019,1580,10235,12819,6190, 500,10434, 491,5171,3449,2872,13659,15100, 216,4482,15199,10142,14584,8605,12246, 608,2263,12040,2081,2196,10751
20230511120748587,11660,4223,12019,15187,10235,16207,6190,1354,10434,11136,5171,3882,2872,3913,15100,6883,4482,6770,10142,14730,8605,14857, 608,3431,12040,6395,2196,16254
20230511120748594,11660,16190,12019, 914,10235,8782,6190,2647,10434,14109,5171,11572,2872,16295,15100,6426,4482,15694,10142, 318,8605,4791, 608,12006,12040,2816,2196,11792
20230511120748602,11660,12903,12019,6199,10235,13881,6190,9553,10434,14233,5171,16336,2872,13582,15100,3991,4482,5032,10142,6970,8605,13742, 608,3874,12040, 705,2196,4345
20230511120748610,11660,9895,12019,6788,10235,7116,6190,9986,10434,6204,5171,13527,2872,9935,15100,9321,4482,2830,10142,13040,8605,8779, 608,4207,12040,9940,2196,12392
20230511120748617,11660,12483,12019,12731,10235,11508,6190,5463,10434,11874,5171,14710,2872,2910,15100, 984,4482,6350,10142,3757,8605,11948, 608,16140,12040,15791,2196,4265
20230511120748625,11660,3689,12019,5880,10235,14039,6190,7076,10434,8307,5171,1932,2872,4328,15100, 888,4482,3616,10142,9796,8605,10281, 608,4251,12040,7080,2196,9865
20230511120748633,11660,13492,12019, 342,10235,3892,6190,7895,10434,3500,5171,4206,2872,11378,15100,5989,4482,3088,10142, 263,8605,12321, 608,11846,12040,9052,2196,5048
20230511120748641,11660,2081,12019,2081,10235,2490,6190,7810,10434,8519,5171,10399,2872,15124,15100,13137,4482,16252,10142,13158,8605, 274, 608,3355,12040,6262,2196,5811
20230511120748649,11660,6663,12019,5720,10235,5482,6190,6206,10434,15362,5171,11573,2872,1649,15100,10241,4482,9515,10142,2428,8605,3741, 608,8287,12040,8080,2196,8471
20230511120748657,11660,15045,12019,5599,10235,8558,6190,8141,10434,10092,5171,5176,2872,4496,15100,5525,4482,2318,10142,15254,8605,10272, 608,2397,12040,10463,2196,1143
20230511120748665,11660,10040,12019, 128,10235,11030,6190,10437,10434,1873,5171,16380,2872,8960,15100,9008,4482,3191,10142,13709,8605,11860, 608,9110,12040,6606,2196, 686
20230511120748675,11660,1632,12019,14604,10235,11369,6190,9649,10434,2361,5171,9340,2872,1330,15100,13438,4482,7917,10142,12594,8605,8861, 608,8623,12040,13524,2196,14681
20230511120748680,4957,6600,12019,3410,10235,2840,6190,7417,10434,7675,5171,12229,2872,3650,15100,3565,4482,9859,10142,6792,8605,4119, 608,15788,12040,12927,2196,10817
20230511120748689,4957,5718,12019,12953,10235,2128,6190,6047,10434,2079,5171, 225,2872,12886,15100,12365,4482,11072,10142,1255,8605,9941, 608,13008,12040,14605,2196,7519
20230511120748696,4957,6249,12019,15694,10235,4857,6190,10201,10434,10393,5171,9245,2872,4985,15100,8562,4482,10920,10142,13356,8605,15159, 608,4362,12040,16248,2196,2128
20230511120748710,4957,1191,12019,6271,10235,8979,6190,10705,10434,4288,5171,3516,2872,12778,15100,2793,4482,6644,10142,3176,8605,9485, 608,1527,12040,8160,2196,1004
20230511120748712,4957,2616,12019, 489,10235,6760,6190,4785,10434,14156,5171,5810,2872,1611,15100,8531,4482,8806,10142,2001,8605,14717, 608,11714,12040, 540,2196,10819
20230511120748720,4957,15258,12019,5718,10235,11752,6190,4367,10434,9278,5171,2927,2872,13895,15100,16356,4482, 589,10142,16213,8605,10940, 608,6918,12040,1045,2196,9562
20230511120748728,4957,1672,12019,13770,10235, 639,6190,13746,10434,9009,5171,13802,2872,11907,15100,1812,4482,5307,10142,14380,8605,14371, 608,8767,12040,7635,2196,10721
20230511120748736,4957,2593,12019,10252,10235,15281,6190,3269,10434, 834,5171,13295,2872,5678,15100,6077,4482,5654,10142,4031,8605,4832, 608,10237,12040,5198,2196,8191
20230511120748744,4957,3460,12019,2013,10235,1909,6190,7273,10434,11125,5171,14552,2872,2222,15100,7370,4482,5012,10142,14357,8605,8332, 608,5657,12040,7845,2196,6485
20230511120748751,4957,8440,12019,4805,10235,14556,6190,16315,10434,6768,5171,12425,2872,11495,15100,7079,4482,13223,10142,3005,8605,7274, 608,7591,12040, 796,2196,9669
20230511120748759,4957,2290,12019,12961,10235,4658,6190,14694,10434,6924,5171,9717,2872,16283,15100,11053,4482, 845,10142,13132,8605,14044, 608,1909,12040, 261,2196,13608
20230511120748767,4957,7408,12019,15224,10235,13698,6190,14835,10434,13393,5171,5119,2872,1599,15100, 852,4482,3534,10142,8020,8605,11435, 608,12760,12040,4909,2196,6936
20230511120748775,4957,12033,12019, 491,10235,7804,6190,2836,10434, 842,5171,6345,2872,1473,15100,1638,4482,13816,10142,7000,8605,10226, 608,5091,12040,12050,2196,12340
20230511120748783,4957,11643,12019,10924,10235,4005,6190, 838,10434,2529,5171, 645,2872,9135,15100, 569,4482,12689,10142,1918,8605,6390, 608,11650,12040,8031,2196,3029
20230511120748794,4957,2448,12019,5130,10235,4143,6190,12600,10434,  28,5171,7767,2872,5017,15100,3094,4482,6614,10142,11900,8605,11166, 608,13691,12040,13282,2196,9427
20230511120748799,4957,14792,12019,14069,10235,6519,6190,7234,10434,11809,5171,9248,2872,4897,15100,4590,4482,2290,10142,9927,8605,9272, 608,6905,12040,10584,2196,6600
20230511120748807,4957,9531,12019,12002,10235, 394,6190, 787,10434,10234,5171,9254,2872,6729,15100,10928,4482,2210,10142,10888,8605,16270, 608,5028,12040,16301,2196,12911
20230511120748814,4957,2027,12019,4720,10235,3773,6190,3519,10434,3313,5171,7071,2872,13319,15100,7652,4482,3573,10142,9403,8605,14122, 608,4863,12040, 181,2196,5669
20230511120748822,4957, 178,12019,2640,10235,14234,6190,11263,10434,5516,5171,8081,2872,10595,15100,1778,4482,3537,10142, 890,8605,16165, 608,11296,12040,13716,2196,3419
20230511120748830,4957,3294,12019,9679,10235,5712,6190,12973,10434,11491,5171, 874,2872,10243,15100,2340,4482,8992,10142,3565,8605,1337, 608,6499,12040,2612,2196,16236
20230511120748838,4957,12569,12019,12571,10235,13782,6190,1553,10434, 833,5171,12109,2872,15037,15100,11931,4482,3878,10142,13432,8605,10531, 608,10206,12040,14571,2196,4972
20230511120748846,4957,6824,12019,13077,10235,14973,6190,4761,10434,7163,5171, 807,2872, 824,15100,12011,4482,2654,10142,2043,8605,15917, 608,9321,12040,11710,2196, 721
20230511120748854,4957,14785,12019,10925,10235, 728,6190,12975,10434,10675,5171,7862,2872,  85,15100,10167,4482,14018,10142,15380,8605,1328, 608,7945,12040,14988,2196,15350
20230511120748863,4957,7061,12019,11901,10235,8005,6190,13330,10434,5204,5171,15586,2872,4695,15100,4921,4482,13755,10142,13466,8605, 337, 608,7236,12040,14047,2196,12535
20230511120748870,4957,7192,12019,15894,10235, 718,6190,11865,10434,9668,5171,14939,2872,13939,15100,11227,4482,9432,10142,16094,8605,3162, 608,3616,12040,7494, 342,13719
20230511120748878,4957,3659,12019,1013,10235,13258,6190,2898,10434,7986,5171,4191,2872,14757,15100,2274,4482,2248,10142,6907,8605,16283, 608,16053,12040,14891, 342,3646
20230511120748885,4957,4300,12019,15446,10235,9588,6190,3910,10434,8378,5171,5744,2872,8178,15100,14680,4482,4177,6214,5285,8605,13514, 608,1739,12040,6540, 342,15170
20230511120748900,4957,7769,12019,13212,10235,15071,6190,13836,10434,11320,5171,8607,2872,5346,15100,10236,4482,2808,6214,12723,8605,8130, 608,9231,12040,3690, 342,6085
20230511120748901,4957,4177,12019,2835,10235,2644,6190,8383,10434,4716,5171,16169,2872, 122,15100,5864,4482,4234,6214,15725,8605,7296, 608,13138,12040,9275, 342,8572
20230511120748909,4957,1326,12019, 616,10235,2869,6190,11708,10434,12730,5171,1168,2872, 500,15100,9036,4482,10828,6214,7005,8605,3464, 608,15733,12040,1467, 342,8908
20230511120748917,4957,6583,12019,11535,10235,12131,6190,7596,10434,16364,5171,14604,2872,7078,15100,14658,4482,10883,6214,6092,8605,14052, 608,5203,12040,11114, 342,4121
20230511120748925,4957,4326,12019,11395,10235,6996,6190,9572,10434,7000,5171,8253,2872,14614,15100,13710,4482,5351,6214,5988,8605,1215, 608,1116,12040,7370, 342,1204
20230511120748933,4957,13354,12019, 643,10235,15952,6190,7352,10434,11569,5171,5162,2872,15981,15100,1739,4482,4320,6214,1242,8605,11371, 608,12173,12040,2688, 342,12497
20230511120748941,4957,7746,12019,14937,10235,8925,6190,3215,10434,10357,5171,13315,2872,3459,15100,9935,4482,14810,6214,10821,8605,13328, 608,7564,12040,9966, 342,8735
20230511120748949,4957,4501,12019,7704,10235,9663,6190,4934,10434,10004,5171,8969,2872,2115,15100,2396,4482,13077,6214,15391,8605,11791, 608,7102,12040,13661, 342,10678
20230511120748956,4957,1833,12019,11752,10235,15282,6190,11128,10434,5888,5171,4193,2872,6895,15100,13536,4482,13595,6214,12930,8605,2612, 608,2742,12040,14238, 342,15234
20230511120748964,4957, 839,12019,9005,10235,6068,6190,4600,10434,12161,5171,2329,2872,12306,15100,15644,4482,9569,6214,15583,8605,3437, 608,9825,12040,4064, 342,13015
20230511120748972,4957,12008,12019,14557,10235,15985,6190,13645,10434,2137,5171,10877,2872,2004,15100,1931,4482,4221,6214,13841,8605,4880, 608,10812,12040,10843, 342,3975
20230511120748980,4957,3756,12019,3925,10235,8903,6190,7563,10434,12771,5171,1757,2872,13875,5078,  49,4482,4873,6214,4924,8605,12544, 608,3729,12040,3786, 342,15077
20230511120748988,4957,14811,12019,5945,10235,8996,6190,2033,10434,9259,5171,1253,2872,11105,5078,11420,4482,6034,6214,5742,8605,11546, 608,9295,12040,3534, 342,6013
20230511120748997,4957,5145,12019,15855,10235,14477,6190,5949,10434,13421,5171,4321,2872,8714,5078,12738,4482,4877,6214,1059,8605, 248, 608,7660,12040,16061, 342,6370
20230511120749004,4957,4619,12019,12347,10235,3216,6190, 125,10434,2909,5171,15543,2872, 566,5078,15951,4482,12588,6214,13218,8605,7701, 608,1431,12040,7584, 342,7057
20230511120749011,4957,8317,12019,15731,10235,15590,6190,6758,10434,6472,5171,5654,2872, 386,5078,13197,4482, 889,6214,3936,8605,7503, 608, 182,12040,14814, 342,1726
20230511120749019,4957,2005,12019,13880,10235,1366,6190,15620,10434,2504,5171,8152,2872,6670,5078,14847,4482,3513,6214,11416,8605,6607, 608,1051,12040,10400, 342,13401
20230511120749027,4957,15147,12019,10147,10235,13189,6190,15909,10434,9208,5171,7223,2872,4069,5078,9005,4482, 361,6214,2441,8605,4056, 608,10292,12040,7708, 342,7885
20230511120749035,4957,11676,12019,11797,10235,5356,6190,10276,10434,4367,5171,2534,2872,8751,5078, 556,4482,5674,6214,13227,8605, 711, 608,9658,12040,14615, 342,8302
20230511120749043,4957,12672,12019,13312,10235,7409,6190,14345,10434,6133,5171,1701,2872,1646,5078,15113,4482,11137,6214,4282,8605,8514, 608,12521,10962,2630, 342,6976
20230511120749051,4957, 613,12019,14270,10235,8528,6190,12588,10434, 243,5171, 413,2872,2286,5078, 565,4482,16009,6214,10631,8605,6417, 608,3798,10962,15215, 342,3615
20230511120749059,4957,10940,12019,15563,10235,15129,6190,11215,6241,1612,5171,4385,2872,5545,5078,2852,4482,12908,6214,5537,8605,9310, 608,2653,10962,11188, 342, 140
20230511120749067,4957,13643,12019,13235,10235,14129,6190,14701,6241,6228,5171,4884,2872,10231,5078, 456,4482,13934,6214,5217,8605,5033, 608,8897,10962,10869, 342,12807
20230511120749075,4957,15563,12019,5110,10235,16012,6190,2874,6241,15025,5171,8386,2872,1822,5078,15791,4482, 163,6214,14491,8605,12492, 608,6397,10962,3332, 342,5394
20230511120749082,4957,7076,12019,3912,10235,4388,6190,13246,6241,14313,5171,15750,2872, 284,5078,10202,4482,10767,6214,2077,8605,15129, 608,14944,10962,1409, 342,15812
20230511120749090,4957,10294,12019,1973,10235,12056,6190,3560,6241,13847,5171,12973,2872,6072,5078,10177,4482,15735,6214,6614,8605,9200, 608,1203,10962,5554, 342,5165
20230511120749099,4957,8625,12019,2149,10235,16113,6190,10220,6241,8136,5171,3622,2872,5456,5078,2430,4482,2934,6214,2145,7926,10660, 608,4158,10962,2374, 342,6734
20230511120749106,4957,4846,12019,2127,10235,4764,6190,3625,6241,13786,5171,7190,2872,14600,5078,3275,4482,14872,6214,7269,7926,12945, 608,7459,10962,11490, 342,14638
20230511120749114,4957,6466,12019,2701,10235,16265,6190,13945,6241,6851,5171,10866,2872,4920,5078,6826,4482, 641,6214,13006,7926,10037, 608,4548,10962,6335, 342,1568
20230511120749122,4957,10922,12019,11996,10235,5617,6190,4010,6241,11849,5171,7074,2872, 627,5078,4370,4482,14881,6214,4217,7926, 687, 608,7023,10962,12983, 342,15651
20230511120749130,4957,14122,12019,5193,10235, 475,6190,5527,6241,8326,5171,1865,2872,3493,5078,1788,4482, 190,6214,3624,7926,16292, 608,1016,10962, 599, 342,8885
20230511120749138,4957,13455,2511,9886,10235,4447,6190,6902,6241,7066,5171,9158,2872,9230,5078,11296,4482,4757,6214,11425,7926,5822, 608,1072,10962,11581, 342,5282
20230511120749145,4957,13859,2511,13387,10235,12731,6190,16137,6241,6484,5171,3873,2872,4613,5078,3198,4482,3642,6214,8774,7926,2941, 608,11636,10962,15313, 342,5918
20230511120749153,4957,6035,2511,2200,10235,12572,6190,9915,6241,12965,5171,1104,2872,9110,5078,9237,4482,5602,3586, 182,7926,10006, 608,10682,10962,1016, 342,11445
20230511120749161,4957,9304,2511,13896,10235,13393,6190,3922,6241,9669,5171,10583,2872,12813,5078,14478,4482,4004,3586,9781,7926,5985, 608,4169,10962,4207, 342,13911
20230511120749169,4957,11782,2511,11197,10235,9196,6190,2517,6241,6157,5171,10887,2872,1622,5078,6798,4482,7811,3586,1318,7926,9039, 608,13347,10962,2043, 342,13697
20230511120749177,4957,16253,2511,7111,10235,11766,6190,3353,6241,11933,5171,2138,2872,6921,5078,4871,4482,10071,3586,14017,7926,13858, 608,15050,10962,2848, 342,14399
20230511120749185,4957,1033,2511,3383,10235,8939,6190,14228,6241,2345,5171,1362,2872,4078,5078,7975,4482,1454,3586,8191,7926,4683, 608,13783,10962,4468, 342,13911
20230511120749193,4957,6381,2511,12094,10235,13411,6190,13975,6241,13409,5171,16216,2872,2073,5078,8618,4482,7502,3586,10115,7926,13838, 608,14954,10962, 975, 342,5775
20230511120749204,4957,2522,2511,16235,10235,14007,6190,8589,6241,13524,5171,3294,2872,14361,5078,6669,4482,13733,3586,5195,7926,10561, 608,14222,10962,12777, 342,11512
20230511120749208,4957,12500,2511,10464,10235,2943,6190,15013,6241,8608,5171,3461,2872,7353,5078,12207,4482,2757,3586,15225,7926,6762, 608,1159,10962,16261, 342,13054
20230511120749216,4957,14926,2511, 749,10235,16349,6190,11667,6241,5370,5171,3450,2872,16325,5078,7815,4482,6223,3586,12491,7926,5751, 608,10528,10962,9605, 342,12250
20230511120749224,4957,16133,2511,3545,10235,14254,6190,7595,6241,4758,5171,9190,2872,7764,5078,6728,4482,2591,3586, 230,7926,16162, 608,2169,10962,14523, 342,9632
20230511120749232,4957,2347,2511,7591,10235,2074,6190,16186,6241,11462,5171,15375,2872,5058,5078,7542,4482,8877,3586,2688,7926,12478, 608,5013,10962,8004, 342,1026
20230511120749240,4957,12960,2511,12047,10235,5449,6190,2514,6241,12045,5171, 555,2872,5660,5078,15553,4482,10077,3586,11471,7926, 369, 608,2796,10962,1877, 342,7644
20230511120749248,4957,2664,2511,14089,10235,14325,6190,11966,6241,13578,5171,4657,2872,14845,5078,14763,4482,14086,3586,2707,7926,4716, 608,12386,10962,5703, 342,16180
20230511120749256,4957,5572,2511,8061,10235,4077,6190,2691,6241,9135,5171,3908,2872,14465,5078,8251,4482,14943,3586,4649,7926,6802, 608,16334,10962,4976, 342,10321
20230511120749264,4957,12861,2511,1500,10235,4133,6190,4333,6241,6267,5171,1888,2872,6951,5078,15460,4482,7895,3586,4658,7926, 817, 608,13900,10962,3734, 342,2151
20230511120749272,4957,12536,2511,15320,10235, 597,6190,12826,6241,9936,5171,6811,2872,1025,5078,7358,4482,5394,3586,13627,7926,4270, 608,2529,10962,3094, 342,1087
20230511120749279,4957, 716,2511,9235,10235,12891,6190,9831,6241,14562,5171,9334,2872,8337,5078,2945,4482,1267,3586,15423,7926,3998, 608,6265,10962,6130, 342,15330
20230511120749287,4957,7233,2511,14944,10235,11326,6190,8476,6241,1829,5171,2951,2872,9867,5078,2682,4482,9070,3586,15742,7926,13467, 608,8301,10962, 527, 342,8503
20230511120749295,4957,3748,15277,12007,10235,12726,6190,8341,6241,4141,5171,11555,2872,13386,5078,12651,4482,11171,3586,9243,7926,13125, 608,7502,10962,6985, 342,9352
20230511120749303,4957,8551,15277,9261,10235,15996,6190, 276,6241,13970,5171,9594,2872,1603,5078,1884,4482,3285,3586,12740,7926, 637, 608,2167,10962,15375, 342,4564
20230511120749311,4957,1652,15277,7640,10235,14283,6190,3708,6241,13471,5171,3366,2872,12041,5078,7244,4482,13470,3586,8003,7926,14647, 608,11758,10962,6314, 342,6320
20230511120749320,4957,12417,15277,1685,10235,9577,6190,5014,6241,10862,5171,4352,2872,10051,5078,1188,4482,12271,3586,7491,7926,11344, 608,11233,10962,3762, 342,11878
20230511120749327,4957,10503,15277,10011,10235,12485,6190,7953,6241,13269,5171,7532,2872,4543,5078,4846,4482,2170,3586,3312,7926,4150, 608,16091,10962, 236, 342,1866
20230511120749335,4957,3802,15277,15057,10235,15573,6190,2355,6241, 176,5171,14769,2872,6640,5078,10603,4482,14305,3586,16383,7926,10865, 608,14770,10962,14150, 342,1226
20230511120749342,4957,7090,15277,4574,10235,6132,6190,11144,6241,6061,5171,7452,2872,13604,5078,4447,4482,15440,3586,11306,7926,4935, 608,9673,10962,15796, 342,2464
20230511120749351,4957,14857,15277,6810,10235,8907,6190,7760,6241,7462,5171,3362,2872,15059,5078,5385,4482,5963,3586,15706,7926,12678, 608,11278,10962,10546, 342,6595
20230511120749358,4957,2900,15277,12048,10235,5258,6190,5803,6241,15969,5171,11533,2872,3987,5078,15946,4482,12829,3586, 586,7926,16377, 608,3066,10962,8481, 342,13725
20230511120749366,4957, 102,15277,15166,10235,14466,6190,3654,6241,7050,5171,6268,2872,13386,5078,2649,4482,11280,3586, 209,7926,11955, 608,6193,10962,5065, 342,7900
20230511120749374,4957,15614,15277,3015,10235,13977,6190,4009,6241,7978,5171,12596,2872, 524,5078,13728,4482,4960,3586,1630,7926,15745, 608,9389,10962,6383, 342,1424
20230511120749383,4957,13297,15277,13548,10235,15408,6190,7097,6241,14142,5171,8044,2872, 121,5078,5665,4482,16011,3586,16372,7926, 291, 608,2357,10962,6089, 342,2660
20230511120749390,4957,9853,15277,12337,10235,8676,6190,14653,6241,7700,5171,13045,2872,13235,5078,3659,4482,2011,3586,15991,7926,7317, 608,9845,10962,4666, 342,10463
20230511120749398,4957,4778,15277,7834,10235,2450,6190,14775,6241,8744,5171,7498,2872, 344,5078,4862,4482,7924,3586,13748,7926,4728, 608,11527,10962,9033, 342,11796
20230511120749405,4957,3933,15277,2360,10235,14855,6190,2478,6241,12324,5171,4529,2872,4947,5078,12017,4482,15799,3586,15153,7926,7853, 608,11211,10962,9390, 342,3041
20230511120749413,4957,8561,15277,6696,10235,2355,6190,10954,6241,4165,5171,7809,2872,15478,5078,3434,4482,4285,3586,15193,7926,12360, 608,2511,10962,7707, 342,7850
20230511120749421,4957,4182,15277,13554,10235,6867,6190,14994,6241,8881,5171,6837,2872,6525,5078,12509,4482,15470,3586,14584,7926,14367, 608,2859,10962,15450, 342, 842
20230511120749430,4957,16024,15277,1248,10235,11547,6190,9834,6241,11673,5171,8879,2872,9299,5078,14128,4482,1030,3586,15250,7926,8580, 608,1964,10962,15029, 342,14986
20230511120749437,4957,5467,15277, 681,10235,10037,6190,9359,6241,1203,5171,1838,2872,2199,5078,4301,4482,13016,3586,11760,7926,3916, 608,4425,10962,6759, 342,6521
20230511120749445,4957,6665,15277,4584,10235,13963,6190,9016,6241,15052,5171,7974,2872,11058,5078,3572,4482,9264,3586,6891,7926,4932, 608,8414,10962,10477, 342,5449
20230511120749453,4957,7458,15277,16303,10235,11782,6190,10085,6241, 127,5171,7251,2872, 858,5078,2639,4482,3408,3586,4303,7926,8482, 608,16299,10962,11817, 342,5531
20230511120749462,4957,8403,15277,2801,10235,1456,6190, 357,6241,5536,5171,16362,2872,15759,5078,12767,4482,4272,3586,7600,7926,2495, 608, 534,10962,10524, 342,16185
20230511120749469,4957,7197,15277,4877,10235,3203,6190,2023,6241,10113,5171,3408,2872,7071,5078,11953,4482,10024,3586,11138,7926,12486, 608, 117,10962,9299, 342,11039
20230511120749476,4957,11819,15277,11037,10235,9141,6190,15060,6241,10059,5171,6448,2872,6170,5078,11582,4482,13362,3586,8916,7926,8716, 608,5641,10962,11072, 342,2471
20230511120749484,4957,1448,15277,11397,10235,15791,6190,8789,6241,11369,5171,14002,2872,14369,5078, 894,4482,9902,3586,2648,7926,4981, 608,1893,10962,1170, 342,2234
20230511120749492,4957,10881,15277,4533,10235,3514,6190,7997,6241,3509,5171,4689,2872,6075,5078,13156,4482,6282,3586,2874,7926,3673, 608,13912,10962,3489, 342,7439
20230511120749500,4957,4426,15277,11204,10235,14491,6190,12832,6241,5563,5171, 916,2872,8404,5078,6832,4482,13290,3586,12346,7926,1158, 608, 891,10962,2490, 342,12127
20230511120749509,4957,4224,15277,8747,10235,4313,6190,11856,6241,4746,5171,16262,2872,13052,5078,2281,4482,15440,3586,1576,7926,12631, 608,5088,10962,9745, 342,5304
20230511120749516,4957,9280,15277, 740,10235,10782,6190,9303,6241,15322,5171,12528,2872,12198,5078,4349,4482,8499,3586,12526,7926,8125, 608,3451,10962,11084, 342,15845
20230511120749524,4957,6494,15277,15934,10235,15174,6190,3482,6241,9714,5171,12989,2872,9916,5078,8427,4482,8417,3586,7910,7926,5198, 608,2547,10962,8911, 342,15364
20230511120749532,4957,1771,15277,8845,10235,6870,6190,5146,6241,7640,5171,1082,2872,5411,5078,15446,4482,2845,3586,7653,7926,2902, 608,2395,10962,16267, 342,7171
20230511120749539,4957,12722,15277,5730,10235,2226,6190,15096,6241,12207,5171,2751,2872,12693,5078,8714,4482,1326,3586,  96,7926,7418, 608,10735,10962,3252, 342,5494
20230511120749547,4957,1679,15277,15554,10235,15847,6190,5766,6241,8361,5171,6822,2872,  96,5078,1322,4482,7697,3586,4067,7926,16067, 608,14141,10962,1870, 342,15051
